payload_id,output_id,output_type,type,payload_type,action,timestamp_ms,threshold_time_ms,close_time_ms,provider_symbol,mt5_symbol,market_provider,timeframe,order_id,price,side,refill_count,refill_contracts,refill_filled_contracts,market_buy,market_sell,market_buy_contracts,market_sell_contracts,ask_traded_contracts,bid_traded_contracts,trade_count,executed_contracts,initial_order_size,max_order_size,footprint_open_time_ms,footprint_bin_low,footprint_bin_high,zone_low,zone_high,zone_level_count,zone_market_buy,zone_market_sell,close_reason,payload_json
DATA_PROCESS|DATA_PROCESS_REFILL_ORDER_CLOSED|NQ.FUT|M1|1778555160000|1778555195601|15|29330.000|29330.250|ASK|ZONE,DATA_PROCESS|DATA_PROCESS_REFILL_ORDER_CLOSED|NQ.FUT|M1|1778555160000|1778555195601|15|29330.000|29330.250|ASK|ZONE,DATA_PROCESS_REFILL_ORDER_CLOSED,ABSORPTION,ABSORPTION,ENTRY,1778555195601,1778555195601,1778555195601,NQ.FUT,NQ,CME_LOCAL_DBN,M1,6876423238647,29330,ASK,15,23,35,74,0,74,0,74,0,20,35,2,2,1778555160000,29330.000,29330.250,29330.000,29330.250,1,74,0,REFILL,"{""action"":""ENTRY"",""active_zone_count"":1,""actor_proxy_payload"":{""candle_id"":""1778555160000"",""candle_open_time_ms"":1778555160000,""instrument_id"":42004058,""mode"":""REPLAY_STUDY"",""orders"":[{""candle_id"":""1778555160000"",""candle_open_time_ms"":1778555160000,""current_size"":2,""executed_contracts"":35,""first_seen_ts_event_ms"":1778555182759,""initial_size"":2,""instrument_id"":42004058,""last_seen_ts_event_ms"":1778555195601,""order_id"":""6876423238647"",""price"":""29330"",""provider_symbol"":""NQ.FUT"",""raw_event_refs"":[{""first_seen_ts_event_ms"":1778555182759,""last_seen_ts_event_ms"":1778555195601,""order_id"":""6876423238647"",""source"":""e9f296125e4eb80e327992cee47ceab7622247e1""}],""reason"":""HIGH_REFILL"",""refill_contracts"":23,""refill_count"":15,""remaining_size"":2,""side"":""ASK"",""source_file"":""e9f296125e4eb80e327992cee47ceab7622247e1"",""source_id"":""e9f296125e4eb80e327992cee47ceab7622247e1"",""symbol"":""NQ"",""trade_count"":20}],""payload_id"":""DATA_PROCESS|DATA_PROCESS_REFILL_ORDER_CLOSED|NQ.FUT|M1|1778555160000|1778555195601|15|29330.000|29330.250|ASK|ZONE"",""provider_symbol"":""NQ.FUT"",""raw_data_only"":true,""replay_end_ms"":1780959000000,""replay_start_ms"":1778266800000,""replay_window_policy"":""EXACT_USER_REQUESTED_RANGE"",""schema_version"":""actor_proxy_payload.v1"",""source"":""DATA_PROCESS_REFILL_ZONE"",""source_engine"":""dataProcessEngine"",""source_payload_id"":""DATA_PROCESS|DATA_PROCESS_REFILL_ORDER_CLOSED|NQ.FUT|M1|1778555160000|1778555195601|15|29330.000|29330.250|ASK|ZONE"",""symbol"":""NQ"",""timeframe"":""M1"",""tracking_end_ms"":1780959000000,""tracking_mode"":""REPLAY"",""tracking_start_ms"":1778266800000},""ask_traded_contracts"":74,""bid_traded_contracts"":0,""canceled_zone_ids"":[],""candle_open_time_ms"":1778555160000,""close_event_size"":2,""close_reason"":""REFILL"",""close_time_ms"":1778555195601,""current_order_size"":2,""current_size"":2,""entry_direction"":""SHORT"",""event_time_ms"":1778555195601,""executed_contracts"":35,""first_seen_ts_event_ms"":1778555182759,""footprint_aggressive_contracts"":74,""footprint_aggressive_z_score"":""6.412286488402184507863700464"",""footprint_bin_high"":""29330.250"",""footprint_bin_low"":""29330.000"",""footprint_diagonal_denominator_contracts"":9,""footprint_diagonal_numerator_contracts"":74,""footprint_diagonal_ratio"":""8.222222222222222222222222222"",""footprint_diagonal_ratio_pass"":true,""footprint_open_time_ms"":1778555160000,""id"":""DATA_PROCESS|DATA_PROCESS_REFILL_ORDER_CLOSED|NQ.FUT|M1|1778555160000|1778555195601|15|29330.000|29330.250|ASK|ZONE"",""initial_order_size"":2,""initial_size"":2,""instrument_id"":42004058,""last_seen_ts_event_ms"":1778555195601,""marker_price"":""29330.000"",""marker_time_ms"":1778555160000,""market_buy"":74,""market_buy_contracts"":74,""market_provider"":""CME_LOCAL_DBN"",""market_sell"":0,""market_sell_contracts"":0,""max_order_size"":2,""mt5_symbol"":""NQ"",""opened_at_ms"":1778555182759,""order_id"":""6876423238647"",""output_id"":""DATA_PROCESS|DATA_PROCESS_REFILL_ORDER_CLOSED|NQ.FUT|M1|1778555160000|1778555195601|15|29330.000|29330.250|ASK|ZONE"",""output_type"":""DATA_PROCESS_REFILL_ORDER_CLOSED"",""payload_id"":""DATA_PROCESS|DATA_PROCESS_REFILL_ORDER_CLOSED|NQ.FUT|M1|1778555160000|1778555195601|15|29330.000|29330.250|ASK|ZONE"",""payload_type"":""ABSORPTION"",""positive_refill_count"":15,""positive_refill_filled_total"":35,""positive_refill_total"":23,""price"":""29330"",""producer"":""data_process"",""provider_symbol"":""NQ.FUT"",""reason"":""HIGH_REFILL"",""reference_side"":""BUY"",""reference_zone_high"":""29330.250"",""reference_zone_low"":""29330.000"",""refill_contracts"":23,""refill_count"":15,""refill_filled_contracts"":35,""refill_side"":""ASK"",""refill_total"":23,""remaining_size"":2,""side"":""ASK"",""single_level_zone"":true,""source"":""DATA_PROCESS_REFILL_ZONE"",""source_engine"":""dataProcessEngine"",""source_file"":""e9f296125e4eb80e327992cee47ceab7622247e1"",""source_id"":""e9f296125e4eb80e327992cee47ceab7622247e1"",""stop_loss"":""29330.250"",""symbol"":""NQ.FUT"",""terminal_aggressive_contracts"":74,""terminal_aggressive_z_score"":""6.412286488402184507863700464"",""terminal_diagonal_denominator_contracts"":9,""terminal_diagonal_numerator_contracts"":74,""terminal_diagonal_ratio"":""8.222222222222222222222222222"",""terminal_diagonal_ratio_pass"":true,""terminal_market_buy"":74,""terminal_market_buy_contracts"":74,""terminal_market_sell"":0,""terminal_market_sell_contracts"":0,""terminal_one_sided"":true,""threshold_time_ms"":1778555195601,""timeframe"":""M1"",""timestamp_ms"":1778555195601,""trade_count"":20,""type"":""ABSORPTION"",""updated_at_ms"":1778555195601,""venue_order_id"":""6876423238647"",""zone_buy_contracts"":74,""zone_high"":""29330.250"",""zone_level_count"":1,""zone_levels"":[{""market_buy"":74,""market_sell"":0,""price"":""29330"",""refill_contracts"":23,""refill_count"":15,""refill_filled_contracts"":35,""side"":""ASK""}],""zone_low"":""29330.000"",""zone_market_buy"":74,""zone_market_sell"":0,""zone_order_ids"":[""6876423238647""],""zone_sell_contracts"":0,""zone_status"":""ACTIVE""}"
DATA_PROCESS|DATA_PROCESS_REFILL_ORDER_CLOSED|NQ.FUT|M1|1778555220000|1778555220524|16|29330.000|29330.250|ASK|ZONE,DATA_PROCESS|DATA_PROCESS_REFILL_ORDER_CLOSED|NQ.FUT|M1|1778555220000|1778555220524|16|29330.000|29330.250|ASK|ZONE,DATA_PROCESS_REFILL_ORDER_CLOSED,ABSORPTION,ABSORPTION,ENTRY,1778555220524,1778555220524,1778555220524,NQ.FUT,NQ,CME_LOCAL_DBN,M1,6876423238647,29330,ASK,16,24,36,29,0,29,0,29,0,21,36,2,2,1778555220000,29330.000,29330.250,29330.000,29330.250,1,29,0,REFILL,"{""action"":""ENTRY"",""active_zone_count"":1,""actor_proxy_payload"":{""candle_id"":""1778555220000"",""candle_open_time_ms"":1778555220000,""instrument_id"":42004058,""mode"":""REPLAY_STUDY"",""orders"":[{""candle_id"":""1778555220000"",""candle_open_time_ms"":1778555220000,""current_size"":1,""executed_contracts"":36,""first_seen_ts_event_ms"":1778555182759,""initial_size"":2,""instrument_id"":42004058,""last_seen_ts_event_ms"":1778555220524,""order_id"":""6876423238647"",""price"":""29330"",""provider_symbol"":""NQ.FUT"",""raw_event_refs"":[{""first_seen_ts_event_ms"":1778555182759,""last_seen_ts_event_ms"":1778555220524,""order_id"":""6876423238647"",""source"":""e9f296125e4eb80e327992cee47ceab7622247e1""}],""reason"":""HIGH_REFILL"",""refill_contracts"":24,""refill_count"":16,""remaining_size"":1,""side"":""ASK"",""source_file"":""e9f296125e4eb80e327992cee47ceab7622247e1"",""source_id"":""e9f296125e4eb80e327992cee47ceab7622247e1"",""symbol"":""NQ"",""trade_count"":21}],""payload_id"":""DATA_PROCESS|DATA_PROCESS_REFILL_ORDER_CLOSED|NQ.FUT|M1|1778555220000|1778555220524|16|29330.000|29330.250|ASK|ZONE"",""provider_symbol"":""NQ.FUT"",""raw_data_only"":true,""replay_end_ms"":1780959000000,""replay_start_ms"":1778266800000,""replay_window_policy"":""EXACT_USER_REQUESTED_RANGE"",""schema_version"":""actor_proxy_payload.v1"",""source"":""DATA_PROCESS_REFILL_ZONE"",""source_engine"":""dataProcessEngine"",""source_payload_id"":""DATA_PROCESS|DATA_PROCESS_REFILL_ORDER_CLOSED|NQ.FUT|M1|1778555220000|1778555220524|16|29330.000|29330.250|ASK|ZONE"",""symbol"":""NQ"",""timeframe"":""M1"",""tracking_end_ms"":1780959000000,""tracking_mode"":""REPLAY"",""tracking_start_ms"":1778266800000},""ask_traded_contracts"":29,""bid_traded_contracts"":0,""canceled_zone_ids"":[""DATA_PROCESS|DATA_PROCESS_REFILL_ORDER_CLOSED|NQ.FUT|M1|1778555160000|1778555195601|15|29330.000|29330.250|ASK|ZONE""],""candle_open_time_ms"":1778555220000,""close_event_size"":1,""close_reason"":""REFILL"",""close_time_ms"":1778555220524,""current_order_size"":1,""current_size"":1,""entry_direction"":""SHORT"",""event_time_ms"":1778555220524,""executed_contracts"":36,""first_seen_ts_event_ms"":1778555182759,""footprint_aggressive_contracts"":29,""footprint_aggressive_z_score"":""5.992246832919350761153179570"",""footprint_bin_high"":""29330.250"",""footprint_bin_low"":""29330.000"",""footprint_diagonal_denominator_contracts"":4,""footprint_diagonal_numerator_contracts"":29,""footprint_diagonal_ratio"":""7.25"",""footprint_diagonal_ratio_pass"":true,""footprint_open_time_ms"":1778555220000,""id"":""DATA_PROCESS|DATA_PROCESS_REFILL_ORDER_CLOSED|NQ.FUT|M1|1778555220000|1778555220524|16|29330.000|29330.250|ASK|ZONE"",""initial_order_size"":2,""initial_size"":2,""instrument_id"":42004058,""last_seen_ts_event_ms"":1778555220524,""marker_price"":""29330.000"",""marker_time_ms"":1778555220000,""market_buy"":29,""market_buy_contracts"":29,""market_provider"":""CME_LOCAL_DBN"",""market_sell"":0,""market_sell_contracts"":0,""max_order_size"":2,""mt5_symbol"":""NQ"",""opened_at_ms"":1778555182759,""order_id"":""6876423238647"",""output_id"":""DATA_PROCESS|DATA_PROCESS_REFILL_ORDER_CLOSED|NQ.FUT|M1|1778555220000|1778555220524|16|29330.000|29330.250|ASK|ZONE"",""output_type"":""DATA_PROCESS_REFILL_ORDER_CLOSED"",""payload_id"":""DATA_PROCESS|DATA_PROCESS_REFILL_ORDER_CLOSED|NQ.FUT|M1|1778555220000|1778555220524|16|29330.000|29330.250|ASK|ZONE"",""payload_type"":""ABSORPTION"",""positive_refill_count"":16,""positive_refill_filled_total"":36,""positive_refill_total"":24,""price"":""29330"",""producer"":""data_process"",""provider_symbol"":""NQ.FUT"",""reason"":""HIGH_REFILL"",""reference_side"":""BUY"",""reference_zone_high"":""29330.250"",""reference_zone_low"":""29330.000"",""refill_contracts"":24,""refill_count"":16,""refill_filled_contracts"":36,""refill_side"":""ASK"",""refill_total"":24,""remaining_size"":1,""side"":""ASK"",""single_level_zone"":true,""source"":""DATA_PROCESS_REFILL_ZONE"",""source_engine"":""dataProcessEngine"",""source_file"":""e9f296125e4eb80e327992cee47ceab7622247e1"",""source_id"":""e9f296125e4eb80e327992cee47ceab7622247e1"",""stop_loss"":""29330.250"",""symbol"":""NQ.FUT"",""terminal_aggressive_contracts"":29,""terminal_aggressive_z_score"":""5.992246832919350761153179570"",""terminal_diagonal_denominator_contracts"":4,""terminal_diagonal_numerator_contracts"":29,""terminal_diagonal_ratio"":""7.25"",""terminal_diagonal_ratio_pass"":true,""terminal_market_buy"":29,""terminal_market_buy_contracts"":29,""terminal_market_sell"":0,""terminal_market_sell_contracts"":0,""terminal_one_sided"":true,""threshold_time_ms"":1778555220524,""timeframe"":""M1"",""timestamp_ms"":1778555220524,""trade_count"":21,""type"":""ABSORPTION"",""updated_at_ms"":1778555220524,""venue_order_id"":""6876423238647"",""zone_buy_contracts"":29,""zone_high"":""29330.250"",""zone_level_count"":1,""zone_levels"":[{""market_buy"":29,""market_sell"":0,""price"":""29330"",""refill_contracts"":24,""refill_count"":16,""refill_filled_contracts"":36,""side"":""ASK""}],""zone_low"":""29330.000"",""zone_market_buy"":29,""zone_market_sell"":0,""zone_order_ids"":[""6876423238647""],""zone_sell_contracts"":0,""zone_status"":""ACTIVE""}"
DATA_PROCESS|DATA_PROCESS_REFILL_ORDER_CLOSED|NQ.FUT|M1|1778555220000|1778555231339|17|29330.000|29330.250|ASK|ZONE,DATA_PROCESS|DATA_PROCESS_REFILL_ORDER_CLOSED|NQ.FUT|M1|1778555220000|1778555231339|17|29330.000|29330.250|ASK|ZONE,DATA_PROCESS_REFILL_ORDER_CLOSED,ABSORPTION,ABSORPTION,ENTRY,1778555231339,1778555231339,1778555231339,NQ.FUT,NQ,CME_LOCAL_DBN,M1,6876423238647,29330,ASK,17,26,37,29,0,29,0,29,0,22,37,2,2,1778555220000,29330.000,29330.250,29330.000,29330.250,1,29,0,REFILL,"{""action"":""ENTRY"",""active_zone_count"":1,""actor_proxy_payload"":{""candle_id"":""1778555220000"",""candle_open_time_ms"":1778555220000,""instrument_id"":42004058,""mode"":""REPLAY_STUDY"",""orders"":[{""candle_id"":""1778555220000"",""candle_open_time_ms"":1778555220000,""current_size"":2,""executed_contracts"":37,""first_seen_ts_event_ms"":1778555182759,""initial_size"":2,""instrument_id"":42004058,""last_seen_ts_event_ms"":1778555231339,""order_id"":""6876423238647"",""price"":""29330"",""provider_symbol"":""NQ.FUT"",""raw_event_refs"":[{""first_seen_ts_event_ms"":1778555182759,""last_seen_ts_event_ms"":1778555231339,""order_id"":""6876423238647"",""source"":""e9f296125e4eb80e327992cee47ceab7622247e1""}],""reason"":""HIGH_REFILL"",""refill_contracts"":26,""refill_count"":17,""remaining_size"":2,""side"":""ASK"",""source_file"":""e9f296125e4eb80e327992cee47ceab7622247e1"",""source_id"":""e9f296125e4eb80e327992cee47ceab7622247e1"",""symbol"":""NQ"",""trade_count"":22}],""payload_id"":""DATA_PROCESS|DATA_PROCESS_REFILL_ORDER_CLOSED|NQ.FUT|M1|1778555220000|1778555231339|17|29330.000|29330.250|ASK|ZONE"",""provider_symbol"":""NQ.FUT"",""raw_data_only"":true,""replay_end_ms"":1780959000000,""replay_start_ms"":1778266800000,""replay_window_policy"":""EXACT_USER_REQUESTED_RANGE"",""schema_version"":""actor_proxy_payload.v1"",""source"":""DATA_PROCESS_REFILL_ZONE"",""source_engine"":""dataProcessEngine"",""source_payload_id"":""DATA_PROCESS|DATA_PROCESS_REFILL_ORDER_CLOSED|NQ.FUT|M1|1778555220000|1778555231339|17|29330.000|29330.250|ASK|ZONE"",""symbol"":""NQ"",""timeframe"":""M1"",""tracking_end_ms"":1780959000000,""tracking_mode"":""REPLAY"",""tracking_start_ms"":1778266800000},""ask_traded_contracts"":29,""bid_traded_contracts"":0,""canceled_zone_ids"":[""DATA_PROCESS|DATA_PROCESS_REFILL_ORDER_CLOSED|NQ.FUT|M1|1778555220000|1778555220524|16|29330.000|29330.250|ASK|ZONE""],""candle_open_time_ms"":1778555220000,""close_event_size"":2,""close_reason"":""REFILL"",""close_time_ms"":1778555231339,""current_order_size"":2,""current_size"":2,""entry_direction"":""SHORT"",""event_time_ms"":1778555231339,""executed_contracts"":37,""first_seen_ts_event_ms"":1778555182759,""footprint_aggressive_contracts"":29,""footprint_aggressive_z_score"":""5.992246832919350761153179570"",""footprint_bin_high"":""29330.250"",""footprint_bin_low"":""29330.000"",""footprint_diagonal_denominator_contracts"":4,""footprint_diagonal_numerator_contracts"":29,""footprint_diagonal_ratio"":""7.25"",""footprint_diagonal_ratio_pass"":true,""footprint_open_time_ms"":1778555220000,""id"":""DATA_PROCESS|DATA_PROCESS_REFILL_ORDER_CLOSED|NQ.FUT|M1|1778555220000|1778555231339|17|29330.000|29330.250|ASK|ZONE"",""initial_order_size"":2,""initial_size"":2,""instrument_id"":42004058,""last_seen_ts_event_ms"":1778555231339,""marker_price"":""29330.000"",""marker_time_ms"":1778555220000,""market_buy"":29,""market_buy_contracts"":29,""market_provider"":""CME_LOCAL_DBN"",""market_sell"":0,""market_sell_contracts"":0,""max_order_size"":2,""mt5_symbol"":""NQ"",""opened_at_ms"":1778555182759,""order_id"":""6876423238647"",""output_id"":""DATA_PROCESS|DATA_PROCESS_REFILL_ORDER_CLOSED|NQ.FUT|M1|1778555220000|1778555231339|17|29330.000|29330.250|ASK|ZONE"",""output_type"":""DATA_PROCESS_REFILL_ORDER_CLOSED"",""payload_id"":""DATA_PROCESS|DATA_PROCESS_REFILL_ORDER_CLOSED|NQ.FUT|M1|1778555220000|1778555231339|17|29330.000|29330.250|ASK|ZONE"",""payload_type"":""ABSORPTION"",""positive_refill_count"":17,""positive_refill_filled_total"":37,""positive_refill_total"":26,""price"":""29330"",""producer"":""data_process"",""provider_symbol"":""NQ.FUT"",""reason"":""HIGH_REFILL"",""reference_side"":""BUY"",""reference_zone_high"":""29330.250"",""reference_zone_low"":""29330.000"",""refill_contracts"":26,""refill_count"":17,""refill_filled_contracts"":37,""refill_side"":""ASK"",""refill_total"":26,""remaining_size"":2,""side"":""ASK"",""single_level_zone"":true,""source"":""DATA_PROCESS_REFILL_ZONE"",""source_engine"":""dataProcessEngine"",""source_file"":""e9f296125e4eb80e327992cee47ceab7622247e1"",""source_id"":""e9f296125e4eb80e327992cee47ceab7622247e1"",""stop_loss"":""29330.250"",""symbol"":""NQ.FUT"",""terminal_aggressive_contracts"":29,""terminal_aggressive_z_score"":""5.992246832919350761153179570"",""terminal_diagonal_denominator_contracts"":4,""terminal_diagonal_numerator_contracts"":29,""terminal_diagonal_ratio"":""7.25"",""terminal_diagonal_ratio_pass"":true,""terminal_market_buy"":29,""terminal_market_buy_contracts"":29,""terminal_market_sell"":0,""terminal_market_sell_contracts"":0,""terminal_one_sided"":true,""threshold_time_ms"":1778555231339,""timeframe"":""M1"",""timestamp_ms"":1778555231339,""trade_count"":22,""type"":""ABSORPTION"",""updated_at_ms"":1778555231339,""venue_order_id"":""6876423238647"",""zone_buy_contracts"":29,""zone_high"":""29330.250"",""zone_level_count"":1,""zone_levels"":[{""market_buy"":29,""market_sell"":0,""price"":""29330"",""refill_contracts"":26,""refill_count"":17,""refill_filled_contracts"":37,""side"":""ASK""}],""zone_low"":""29330.000"",""zone_market_buy"":29,""zone_market_sell"":0,""zone_order_ids"":[""6876423238647""],""zone_sell_contracts"":0,""zone_status"":""ACTIVE""}"
DATA_PROCESS|DATA_PROCESS_REFILL_ORDER_CLOSED|NQ.FUT|M1|1778555220000|1778555231430|18|29330.000|29330.250|ASK|ZONE,DATA_PROCESS|DATA_PROCESS_REFILL_ORDER_CLOSED|NQ.FUT|M1|1778555220000|1778555231430|18|29330.000|29330.250|ASK|ZONE,DATA_PROCESS_REFILL_ORDER_CLOSED,ABSORPTION,ABSORPTION,ENTRY,1778555231430,1778555231430,1778555231430,NQ.FUT,NQ,CME_LOCAL_DBN,M1,6876423238647,29330,ASK,18,28,38,29,0,29,0,29,0,23,38,2,2,1778555220000,29330.000,29330.250,29330.000,29330.250,1,29,0,REFILL,"{""action"":""ENTRY"",""active_zone_count"":1,""actor_proxy_payload"":{""candle_id"":""1778555220000"",""candle_open_time_ms"":1778555220000,""instrument_id"":42004058,""mode"":""REPLAY_STUDY"",""orders"":[{""candle_id"":""1778555220000"",""candle_open_time_ms"":1778555220000,""current_size"":2,""executed_contracts"":38,""first_seen_ts_event_ms"":1778555182759,""initial_size"":2,""instrument_id"":42004058,""last_seen_ts_event_ms"":1778555231430,""order_id"":""6876423238647"",""price"":""29330"",""provider_symbol"":""NQ.FUT"",""raw_event_refs"":[{""first_seen_ts_event_ms"":1778555182759,""last_seen_ts_event_ms"":1778555231430,""order_id"":""6876423238647"",""source"":""e9f296125e4eb80e327992cee47ceab7622247e1""}],""reason"":""HIGH_REFILL"",""refill_contracts"":28,""refill_count"":18,""remaining_size"":2,""side"":""ASK"",""source_file"":""e9f296125e4eb80e327992cee47ceab7622247e1"",""source_id"":""e9f296125e4eb80e327992cee47ceab7622247e1"",""symbol"":""NQ"",""trade_count"":23}],""payload_id"":""DATA_PROCESS|DATA_PROCESS_REFILL_ORDER_CLOSED|NQ.FUT|M1|1778555220000|1778555231430|18|29330.000|29330.250|ASK|ZONE"",""provider_symbol"":""NQ.FUT"",""raw_data_only"":true,""replay_end_ms"":1780959000000,""replay_start_ms"":1778266800000,""replay_window_policy"":""EXACT_USER_REQUESTED_RANGE"",""schema_version"":""actor_proxy_payload.v1"",""source"":""DATA_PROCESS_REFILL_ZONE"",""source_engine"":""dataProcessEngine"",""source_payload_id"":""DATA_PROCESS|DATA_PROCESS_REFILL_ORDER_CLOSED|NQ.FUT|M1|1778555220000|1778555231430|18|29330.000|29330.250|ASK|ZONE"",""symbol"":""NQ"",""timeframe"":""M1"",""tracking_end_ms"":1780959000000,""tracking_mode"":""REPLAY"",""tracking_start_ms"":1778266800000},""ask_traded_contracts"":29,""bid_traded_contracts"":0,""canceled_zone_ids"":[""DATA_PROCESS|DATA_PROCESS_REFILL_ORDER_CLOSED|NQ.FUT|M1|1778555220000|1778555231339|17|29330.000|29330.250|ASK|ZONE""],""candle_open_time_ms"":1778555220000,""close_event_size"":2,""close_reason"":""REFILL"",""close_time_ms"":1778555231430,""current_order_size"":2,""current_size"":2,""entry_direction"":""SHORT"",""event_time_ms"":1778555231430,""executed_contracts"":38,""first_seen_ts_event_ms"":1778555182759,""footprint_aggressive_contracts"":29,""footprint_aggressive_z_score"":""5.992246832919350761153179570"",""footprint_bin_high"":""29330.250"",""footprint_bin_low"":""29330.000"",""footprint_diagonal_denominator_contracts"":4,""footprint_diagonal_numerator_contracts"":29,""footprint_diagonal_ratio"":""7.25"",""footprint_diagonal_ratio_pass"":true,""footprint_open_time_ms"":1778555220000,""id"":""DATA_PROCESS|DATA_PROCESS_REFILL_ORDER_CLOSED|NQ.FUT|M1|1778555220000|1778555231430|18|29330.000|29330.250|ASK|ZONE"",""initial_order_size"":2,""initial_size"":2,""instrument_id"":42004058,""last_seen_ts_event_ms"":1778555231430,""marker_price"":""29330.000"",""marker_time_ms"":1778555220000,""market_buy"":29,""market_buy_contracts"":29,""market_provider"":""CME_LOCAL_DBN"",""market_sell"":0,""market_sell_contracts"":0,""max_order_size"":2,""mt5_symbol"":""NQ"",""opened_at_ms"":1778555182759,""order_id"":""6876423238647"",""output_id"":""DATA_PROCESS|DATA_PROCESS_REFILL_ORDER_CLOSED|NQ.FUT|M1|1778555220000|1778555231430|18|29330.000|29330.250|ASK|ZONE"",""output_type"":""DATA_PROCESS_REFILL_ORDER_CLOSED"",""payload_id"":""DATA_PROCESS|DATA_PROCESS_REFILL_ORDER_CLOSED|NQ.FUT|M1|1778555220000|1778555231430|18|29330.000|29330.250|ASK|ZONE"",""payload_type"":""ABSORPTION"",""positive_refill_count"":18,""positive_refill_filled_total"":38,""positive_refill_total"":28,""price"":""29330"",""producer"":""data_process"",""provider_symbol"":""NQ.FUT"",""reason"":""HIGH_REFILL"",""reference_side"":""BUY"",""reference_zone_high"":""29330.250"",""reference_zone_low"":""29330.000"",""refill_contracts"":28,""refill_count"":18,""refill_filled_contracts"":38,""refill_side"":""ASK"",""refill_total"":28,""remaining_size"":2,""side"":""ASK"",""single_level_zone"":true,""source"":""DATA_PROCESS_REFILL_ZONE"",""source_engine"":""dataProcessEngine"",""source_file"":""e9f296125e4eb80e327992cee47ceab7622247e1"",""source_id"":""e9f296125e4eb80e327992cee47ceab7622247e1"",""stop_loss"":""29330.250"",""symbol"":""NQ.FUT"",""terminal_aggressive_contracts"":29,""terminal_aggressive_z_score"":""5.992246832919350761153179570"",""terminal_diagonal_denominator_contracts"":4,""terminal_diagonal_numerator_contracts"":29,""terminal_diagonal_ratio"":""7.25"",""terminal_diagonal_ratio_pass"":true,""terminal_market_buy"":29,""terminal_market_buy_contracts"":29,""terminal_market_sell"":0,""terminal_market_sell_contracts"":0,""terminal_one_sided"":true,""threshold_time_ms"":1778555231430,""timeframe"":""M1"",""timestamp_ms"":1778555231430,""trade_count"":23,""type"":""ABSORPTION"",""updated_at_ms"":1778555231430,""venue_order_id"":""6876423238647"",""zone_buy_contracts"":29,""zone_high"":""29330.250"",""zone_level_count"":1,""zone_levels"":[{""market_buy"":29,""market_sell"":0,""price"":""29330"",""refill_contracts"":28,""refill_count"":18,""refill_filled_contracts"":38,""side"":""ASK""}],""zone_low"":""29330.000"",""zone_market_buy"":29,""zone_market_sell"":0,""zone_order_ids"":[""6876423238647""],""zone_sell_contracts"":0,""zone_status"":""ACTIVE""}"
