timestamp_utc,symbol,timeframe,event_loop_lag_ms,on_aggtrade_duration_ms,on_kline_closed_duration_ms,process_closed_record_duration_ms,raw_trade_retained_event_count,raw_oldest_retained_age_ms,raw_retention_blocking_timeframe,kline_queue_size,cpu_percent,memory_mb,latest_kline_closed_time_utc,latest_closed_record_processed_time_utc,latest_kline_closed_age_ms,latest_closed_record_processed_age_ms,stale_threshold_seconds,stale_m1,stale_m5,stale_m15,stale_m30
2026-06-05T08:39:56.040Z,BTCUSD,M1,15.887,,,,66620,2396041,H1,0,,,2026-06-05T08:38:59.999Z,2026-06-05T08:39:00.000Z,56041,56040,90,false,false,false,false
2026-06-05T08:39:56.040Z,BTCUSD,M15,15.887,,,,66620,2396041,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,596041,596040,990,false,false,false,false
2026-06-05T08:39:56.040Z,BTCUSD,M30,15.887,,,,66620,2396041,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,596041,596040,1920,false,false,false,false
2026-06-05T08:39:56.040Z,BTCUSD,M5,15.887,,,,66620,2396041,H1,0,,,2026-06-05T08:34:59.999Z,2026-06-05T08:35:00.000Z,296041,296040,360,false,false,false,false
2026-06-05T08:40:01.047Z,BTCUSD,H1,15.504,,,,66691,2401047,H1,0,,,2026-06-05T07:59:59.999Z,2026-06-05T08:00:00.000Z,2401048,2401047,,false,false,false,false
2026-06-05T08:40:01.047Z,BTCUSD,M1,15.504,,,,66691,2401047,H1,0,,,2026-06-05T08:38:59.999Z,2026-06-05T08:39:00.000Z,61048,61047,90,false,false,false,false
2026-06-05T08:40:01.047Z,BTCUSD,M15,15.504,,,,66691,2401047,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,601048,601047,990,false,false,false,false
2026-06-05T08:40:01.047Z,BTCUSD,M30,15.504,,,,66691,2401047,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,601048,601047,1920,false,false,false,false
2026-06-05T08:40:01.047Z,BTCUSD,M5,15.504,,,,66691,2401047,H1,0,,,2026-06-05T08:34:59.999Z,2026-06-05T08:35:00.000Z,301048,301047,360,false,false,false,false
2026-06-05T08:40:06.056Z,BTCUSD,H1,10.116,,,,66840,2406056,H1,0,,,2026-06-05T07:59:59.999Z,2026-06-05T08:00:00.000Z,2406057,2406056,,false,false,false,false
2026-06-05T08:40:06.056Z,BTCUSD,M1,10.116,,4.414,0.249,66840,2406056,H1,0,,,2026-06-05T08:39:59.999Z,2026-06-05T08:40:00.000Z,6057,6056,90,false,false,false,false
2026-06-05T08:40:06.056Z,BTCUSD,M15,10.116,,,,66840,2406056,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,606057,606056,990,false,false,false,false
2026-06-05T08:40:06.056Z,BTCUSD,M30,10.116,,,,66840,2406056,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,606057,606056,1920,false,false,false,false
2026-06-05T08:40:06.056Z,BTCUSD,M5,10.116,,25.698,0.495,66840,2406057,H1,0,,,2026-06-05T08:39:59.999Z,2026-06-05T08:40:00.000Z,6057,6056,360,false,false,false,false
2026-06-05T08:40:11.067Z,BTCUSD,H1,14.331,,,,67080,2411067,H1,0,,,2026-06-05T07:59:59.999Z,2026-06-05T08:00:00.000Z,2411068,2411067,,false,false,false,false
2026-06-05T08:40:11.067Z,BTCUSD,M1,14.331,,,,67080,2411068,H1,0,,,2026-06-05T08:39:59.999Z,2026-06-05T08:40:00.000Z,11068,11067,90,false,false,false,false
2026-06-05T08:40:11.067Z,BTCUSD,M15,14.331,,,,67080,2411068,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,611068,611067,990,false,false,false,false
2026-06-05T08:40:11.067Z,BTCUSD,M30,14.331,,,,67080,2411068,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,611068,611067,1920,false,false,false,false
2026-06-05T08:40:11.067Z,BTCUSD,M5,14.331,,,,67080,2411068,H1,0,,,2026-06-05T08:39:59.999Z,2026-06-05T08:40:00.000Z,11068,11067,360,false,false,false,false
2026-06-05T08:40:16.074Z,BTCUSD,H1,11.981,,,,67098,2416074,H1,0,,,2026-06-05T07:59:59.999Z,2026-06-05T08:00:00.000Z,2416075,2416074,,false,false,false,false
2026-06-05T08:40:16.074Z,BTCUSD,M1,11.981,,,,67098,2416074,H1,0,,,2026-06-05T08:39:59.999Z,2026-06-05T08:40:00.000Z,16075,16074,90,false,false,false,false
2026-06-05T08:40:16.074Z,BTCUSD,M15,11.981,,,,67098,2416074,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,616075,616074,990,false,false,false,false
2026-06-05T08:40:16.074Z,BTCUSD,M30,11.981,,,,67098,2416074,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,616075,616074,1920,false,false,false,false
2026-06-05T08:40:16.074Z,BTCUSD,M5,11.981,,,,67098,2416074,H1,0,,,2026-06-05T08:39:59.999Z,2026-06-05T08:40:00.000Z,16075,16074,360,false,false,false,false
2026-06-05T08:40:21.078Z,BTCUSD,H1,15.873,,,,67140,2421078,H1,0,,,2026-06-05T07:59:59.999Z,2026-06-05T08:00:00.000Z,2421079,2421078,,false,false,false,false
2026-06-05T08:40:21.078Z,BTCUSD,M1,15.873,,,,67140,2421078,H1,0,,,2026-06-05T08:39:59.999Z,2026-06-05T08:40:00.000Z,21079,21078,90,false,false,false,false
2026-06-05T08:40:21.078Z,BTCUSD,M15,15.873,,,,67140,2421078,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,621079,621078,990,false,false,false,false
2026-06-05T08:40:21.078Z,BTCUSD,M30,15.873,,,,67140,2421078,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,621079,621078,1920,false,false,false,false
2026-06-05T08:40:21.078Z,BTCUSD,M5,15.873,,,,67140,2421078,H1,0,,,2026-06-05T08:39:59.999Z,2026-06-05T08:40:00.000Z,21079,21078,360,false,false,false,false
2026-06-05T08:40:26.088Z,BTCUSD,H1,15.873,,,,67173,2426089,H1,0,,,2026-06-05T07:59:59.999Z,2026-06-05T08:00:00.000Z,2426089,2426088,,false,false,false,false
2026-06-05T08:40:26.088Z,BTCUSD,M1,15.873,,,,67173,2426089,H1,0,,,2026-06-05T08:39:59.999Z,2026-06-05T08:40:00.000Z,26089,26088,90,false,false,false,false
2026-06-05T08:40:26.088Z,BTCUSD,M15,15.873,,,,67173,2426089,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,626089,626088,990,false,false,false,false
2026-06-05T08:40:26.088Z,BTCUSD,M30,15.873,,,,67173,2426089,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,626089,626088,1920,false,false,false,false
2026-06-05T08:40:26.088Z,BTCUSD,M5,15.873,,,,67173,2426089,H1,0,,,2026-06-05T08:39:59.999Z,2026-06-05T08:40:00.000Z,26089,26088,360,false,false,false,false
2026-06-05T08:40:31.100Z,BTCUSD,H1,13.659,,,,67188,2431100,H1,0,,,2026-06-05T07:59:59.999Z,2026-06-05T08:00:00.000Z,2431101,2431100,,false,false,false,false
2026-06-05T08:40:31.100Z,BTCUSD,M1,13.659,,,,67188,2431100,H1,0,,,2026-06-05T08:39:59.999Z,2026-06-05T08:40:00.000Z,31101,31100,90,false,false,false,false
2026-06-05T08:40:31.100Z,BTCUSD,M15,13.659,,,,67188,2431100,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,631101,631100,990,false,false,false,false
2026-06-05T08:40:31.100Z,BTCUSD,M30,13.659,,,,67188,2431100,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,631101,631100,1920,false,false,false,false
2026-06-05T08:40:31.100Z,BTCUSD,M5,13.659,,,,67188,2431100,H1,0,,,2026-06-05T08:39:59.999Z,2026-06-05T08:40:00.000Z,31101,31100,360,false,false,false,false
2026-06-05T08:40:36.102Z,BTCUSD,H1,12.359,,,,67243,2436102,H1,0,,,2026-06-05T07:59:59.999Z,2026-06-05T08:00:00.000Z,2436103,2436102,,false,false,false,false
2026-06-05T08:40:36.102Z,BTCUSD,M1,12.359,,,,67243,2436102,H1,0,,,2026-06-05T08:39:59.999Z,2026-06-05T08:40:00.000Z,36103,36102,90,false,false,false,false
2026-06-05T08:40:36.102Z,BTCUSD,M15,12.359,,,,67243,2436102,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,636103,636102,990,false,false,false,false
2026-06-05T08:40:36.102Z,BTCUSD,M30,12.359,,,,67243,2436102,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,636103,636102,1920,false,false,false,false
2026-06-05T08:40:36.102Z,BTCUSD,M5,12.359,,,,67243,2436102,H1,0,,,2026-06-05T08:39:59.999Z,2026-06-05T08:40:00.000Z,36103,36102,360,false,false,false,false
2026-06-05T08:40:41.117Z,BTCUSD,H1,15.331,,,,67253,2441117,H1,0,,,2026-06-05T07:59:59.999Z,2026-06-05T08:00:00.000Z,2441118,2441117,,false,false,false,false
2026-06-05T08:40:41.117Z,BTCUSD,M1,15.331,,,,67253,2441117,H1,0,,,2026-06-05T08:39:59.999Z,2026-06-05T08:40:00.000Z,41118,41117,90,false,false,false,false
2026-06-05T08:40:41.117Z,BTCUSD,M15,15.331,,,,67253,2441117,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,641118,641117,990,false,false,false,false
2026-06-05T08:40:41.117Z,BTCUSD,M30,15.331,,,,67253,2441117,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,641118,641117,1920,false,false,false,false
2026-06-05T08:40:41.117Z,BTCUSD,M5,15.331,,,,67253,2441117,H1,0,,,2026-06-05T08:39:59.999Z,2026-06-05T08:40:00.000Z,41118,41117,360,false,false,false,false
2026-06-05T08:40:46.124Z,BTCUSD,H1,14.948,,,,67391,2446124,H1,0,,,2026-06-05T07:59:59.999Z,2026-06-05T08:00:00.000Z,2446125,2446124,,false,false,false,false
2026-06-05T08:40:46.124Z,BTCUSD,M1,14.948,,,,67391,2446124,H1,0,,,2026-06-05T08:39:59.999Z,2026-06-05T08:40:00.000Z,46125,46124,90,false,false,false,false
2026-06-05T08:40:46.124Z,BTCUSD,M15,14.948,,,,67391,2446124,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,646125,646124,990,false,false,false,false
2026-06-05T08:40:46.124Z,BTCUSD,M30,14.948,,,,67391,2446124,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,646125,646124,1920,false,false,false,false
2026-06-05T08:40:46.124Z,BTCUSD,M5,14.948,,,,67391,2446124,H1,0,,,2026-06-05T08:39:59.999Z,2026-06-05T08:40:00.000Z,46125,46124,360,false,false,false,false
2026-06-05T08:40:51.136Z,BTCUSD,H1,14.578,,,,67434,2451136,H1,0,,,2026-06-05T07:59:59.999Z,2026-06-05T08:00:00.000Z,2451137,2451136,,false,false,false,false
2026-06-05T08:40:51.136Z,BTCUSD,M1,14.578,,,,67434,2451137,H1,0,,,2026-06-05T08:39:59.999Z,2026-06-05T08:40:00.000Z,51137,51136,90,false,false,false,false
2026-06-05T08:40:51.136Z,BTCUSD,M15,14.578,,,,67434,2451137,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,651137,651136,990,false,false,false,false
2026-06-05T08:40:51.136Z,BTCUSD,M30,14.578,,,,67434,2451137,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,651137,651136,1920,false,false,false,false
2026-06-05T08:40:51.136Z,BTCUSD,M5,14.578,,,,67434,2451137,H1,0,,,2026-06-05T08:39:59.999Z,2026-06-05T08:40:00.000Z,51137,51136,360,false,false,false,false
2026-06-05T08:40:56.144Z,BTCUSD,H1,10.687,,,,67459,2456144,H1,0,,,2026-06-05T07:59:59.999Z,2026-06-05T08:00:00.000Z,2456145,2456144,,false,false,false,false
2026-06-05T08:40:56.144Z,BTCUSD,M1,10.687,,,,67459,2456144,H1,0,,,2026-06-05T08:39:59.999Z,2026-06-05T08:40:00.000Z,56145,56144,90,false,false,false,false
2026-06-05T08:40:56.144Z,BTCUSD,M15,10.687,,,,67459,2456144,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,656145,656144,990,false,false,false,false
2026-06-05T08:40:56.144Z,BTCUSD,M30,10.687,,,,67459,2456144,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,656145,656144,1920,false,false,false,false
2026-06-05T08:40:56.144Z,BTCUSD,M5,10.687,,,,67459,2456144,H1,0,,,2026-06-05T08:39:59.999Z,2026-06-05T08:40:00.000Z,56145,56144,360,false,false,false,false
2026-06-05T08:41:01.150Z,BTCUSD,H1,10.419,,,,67503,2461150,H1,0,,,2026-06-05T07:59:59.999Z,2026-06-05T08:00:00.000Z,2461151,2461150,,false,false,false,false
2026-06-05T08:41:01.150Z,BTCUSD,M1,10.419,,,,67503,2461150,H1,0,,,2026-06-05T08:39:59.999Z,2026-06-05T08:40:00.000Z,61151,61150,90,false,false,false,false
2026-06-05T08:41:01.150Z,BTCUSD,M15,10.419,,,,67503,2461150,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,661151,661150,990,false,false,false,false
2026-06-05T08:41:01.150Z,BTCUSD,M30,10.419,,,,67503,2461150,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,661151,661150,1920,false,false,false,false
2026-06-05T08:41:01.150Z,BTCUSD,M5,10.419,,,,67503,2461150,H1,0,,,2026-06-05T08:39:59.999Z,2026-06-05T08:40:00.000Z,61151,61150,360,false,false,false,false
2026-06-05T08:41:06.164Z,BTCUSD,H1,15.336,,,,67540,2466164,H1,0,,,2026-06-05T07:59:59.999Z,2026-06-05T08:00:00.000Z,2466165,2466164,,false,false,false,false
2026-06-05T08:41:06.164Z,BTCUSD,M1,15.336,,4.627,0.598,67540,2466164,H1,0,,,2026-06-05T08:40:59.999Z,2026-06-05T08:41:00.000Z,6165,6164,90,false,false,false,false
2026-06-05T08:41:06.164Z,BTCUSD,M15,15.336,,,,67540,2466164,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,666165,666164,990,false,false,false,false
2026-06-05T08:41:06.164Z,BTCUSD,M30,15.336,,,,67540,2466164,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,666165,666164,1920,false,false,false,false
2026-06-05T08:41:06.164Z,BTCUSD,M5,15.336,,,,67540,2466164,H1,0,,,2026-06-05T08:39:59.999Z,2026-06-05T08:40:00.000Z,66165,66164,360,false,false,false,false
2026-06-05T08:41:11.177Z,BTCUSD,H1,15.499,,,,67572,2471177,H1,0,,,2026-06-05T07:59:59.999Z,2026-06-05T08:00:00.000Z,2471178,2471177,,false,false,false,false
2026-06-05T08:41:11.177Z,BTCUSD,M1,15.499,,,,67572,2471177,H1,0,,,2026-06-05T08:40:59.999Z,2026-06-05T08:41:00.000Z,11178,11177,90,false,false,false,false
2026-06-05T08:41:11.177Z,BTCUSD,M15,15.499,,,,67572,2471177,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,671178,671177,990,false,false,false,false
2026-06-05T08:41:11.177Z,BTCUSD,M30,15.499,,,,67572,2471177,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,671178,671177,1920,false,false,false,false
2026-06-05T08:41:11.177Z,BTCUSD,M5,15.499,,,,67572,2471177,H1,0,,,2026-06-05T08:39:59.999Z,2026-06-05T08:40:00.000Z,71178,71177,360,false,false,false,false
2026-06-05T08:41:16.189Z,BTCUSD,H1,12.014,,,,67698,2476189,H1,0,,,2026-06-05T07:59:59.999Z,2026-06-05T08:00:00.000Z,2476190,2476189,,false,false,false,false
2026-06-05T08:41:16.189Z,BTCUSD,M1,12.014,,,,67698,2476189,H1,0,,,2026-06-05T08:40:59.999Z,2026-06-05T08:41:00.000Z,16190,16189,90,false,false,false,false
2026-06-05T08:41:16.189Z,BTCUSD,M15,12.014,,,,67698,2476189,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,676190,676189,990,false,false,false,false
2026-06-05T08:41:16.189Z,BTCUSD,M30,12.014,,,,67698,2476189,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,676190,676189,1920,false,false,false,false
2026-06-05T08:41:16.189Z,BTCUSD,M5,12.014,,,,67698,2476189,H1,0,,,2026-06-05T08:39:59.999Z,2026-06-05T08:40:00.000Z,76190,76189,360,false,false,false,false
2026-06-05T08:41:21.192Z,BTCUSD,H1,13.771,,,,67845,2481192,H1,0,,,2026-06-05T07:59:59.999Z,2026-06-05T08:00:00.000Z,2481193,2481192,,false,false,false,false
2026-06-05T08:41:21.192Z,BTCUSD,M1,13.771,,,,67845,2481192,H1,0,,,2026-06-05T08:40:59.999Z,2026-06-05T08:41:00.000Z,21193,21192,90,false,false,false,false
2026-06-05T08:41:21.192Z,BTCUSD,M15,13.771,,,,67845,2481192,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,681193,681192,990,false,false,false,false
2026-06-05T08:41:21.192Z,BTCUSD,M30,13.771,,,,67845,2481192,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,681193,681192,1920,false,false,false,false
2026-06-05T08:41:21.192Z,BTCUSD,M5,13.771,,,,67845,2481192,H1,0,,,2026-06-05T08:39:59.999Z,2026-06-05T08:40:00.000Z,81193,81192,360,false,false,false,false
2026-06-05T08:41:26.207Z,BTCUSD,H1,12.813,,,,67905,2486207,H1,0,,,2026-06-05T07:59:59.999Z,2026-06-05T08:00:00.000Z,2486208,2486207,,false,false,false,false
2026-06-05T08:41:26.207Z,BTCUSD,M1,12.813,,,,67905,2486207,H1,0,,,2026-06-05T08:40:59.999Z,2026-06-05T08:41:00.000Z,26208,26207,90,false,false,false,false
2026-06-05T08:41:26.207Z,BTCUSD,M15,12.813,,,,67905,2486207,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,686208,686207,990,false,false,false,false
2026-06-05T08:41:26.207Z,BTCUSD,M30,12.813,,,,67905,2486207,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,686208,686207,1920,false,false,false,false
2026-06-05T08:41:26.207Z,BTCUSD,M5,12.813,,,,67905,2486207,H1,0,,,2026-06-05T08:39:59.999Z,2026-06-05T08:40:00.000Z,86208,86207,360,false,false,false,false
2026-06-05T08:41:31.213Z,BTCUSD,H1,13.59,,,,67951,2491213,H1,0,,,2026-06-05T07:59:59.999Z,2026-06-05T08:00:00.000Z,2491214,2491213,,false,false,false,false
2026-06-05T08:41:31.213Z,BTCUSD,M1,13.59,,,,67951,2491213,H1,0,,,2026-06-05T08:40:59.999Z,2026-06-05T08:41:00.000Z,31214,31213,90,false,false,false,false
2026-06-05T08:41:31.213Z,BTCUSD,M15,13.59,,,,67951,2491213,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,691214,691213,990,false,false,false,false
2026-06-05T08:41:31.213Z,BTCUSD,M30,13.59,,,,67951,2491214,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,691214,691213,1920,false,false,false,false
2026-06-05T08:41:31.213Z,BTCUSD,M5,13.59,,,,67951,2491214,H1,0,,,2026-06-05T08:39:59.999Z,2026-06-05T08:40:00.000Z,91214,91213,360,false,false,false,false
2026-06-05T08:41:36.229Z,BTCUSD,H1,13.037,,,,67967,2496229,H1,0,,,2026-06-05T07:59:59.999Z,2026-06-05T08:00:00.000Z,2496230,2496229,,false,false,false,false
2026-06-05T08:41:36.229Z,BTCUSD,M1,13.037,,,,67967,2496230,H1,0,,,2026-06-05T08:40:59.999Z,2026-06-05T08:41:00.000Z,36230,36229,90,false,false,false,false
2026-06-05T08:41:36.229Z,BTCUSD,M15,13.037,,,,67967,2496230,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,696230,696229,990,false,false,false,false
2026-06-05T08:41:36.229Z,BTCUSD,M30,13.037,,,,67967,2496230,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,696230,696229,1920,false,false,false,false
2026-06-05T08:41:36.229Z,BTCUSD,M5,13.037,,,,67967,2496230,H1,0,,,2026-06-05T08:39:59.999Z,2026-06-05T08:40:00.000Z,96230,96229,360,false,false,false,false
2026-06-05T08:41:41.246Z,BTCUSD,H1,13.472,,,,68021,2501246,H1,0,,,2026-06-05T07:59:59.999Z,2026-06-05T08:00:00.000Z,2501247,2501246,,false,false,false,false
2026-06-05T08:41:41.246Z,BTCUSD,M1,13.472,,,,68021,2501246,H1,0,,,2026-06-05T08:40:59.999Z,2026-06-05T08:41:00.000Z,41247,41246,90,false,false,false,false
2026-06-05T08:41:41.246Z,BTCUSD,M15,13.472,,,,68021,2501246,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,701247,701246,990,false,false,false,false
2026-06-05T08:41:41.246Z,BTCUSD,M30,13.472,,,,68021,2501246,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,701247,701246,1920,false,false,false,false
2026-06-05T08:41:41.246Z,BTCUSD,M5,13.472,,,,68021,2501246,H1,0,,,2026-06-05T08:39:59.999Z,2026-06-05T08:40:00.000Z,101247,101246,360,false,false,false,false
2026-06-05T08:41:46.260Z,BTCUSD,H1,14.918,,,,68078,2506260,H1,0,,,2026-06-05T07:59:59.999Z,2026-06-05T08:00:00.000Z,2506261,2506260,,false,false,false,false
2026-06-05T08:41:46.260Z,BTCUSD,M1,14.918,,,,68078,2506260,H1,0,,,2026-06-05T08:40:59.999Z,2026-06-05T08:41:00.000Z,46261,46260,90,false,false,false,false
2026-06-05T08:41:46.260Z,BTCUSD,M15,14.918,,,,68078,2506260,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,706261,706260,990,false,false,false,false
2026-06-05T08:41:46.260Z,BTCUSD,M30,14.918,,,,68078,2506260,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,706261,706260,1920,false,false,false,false
2026-06-05T08:41:46.260Z,BTCUSD,M5,14.918,,,,68078,2506260,H1,0,,,2026-06-05T08:39:59.999Z,2026-06-05T08:40:00.000Z,106261,106260,360,false,false,false,false
2026-06-05T08:41:51.270Z,BTCUSD,H1,8.672,,,,68187,2511270,H1,0,,,2026-06-05T07:59:59.999Z,2026-06-05T08:00:00.000Z,2511271,2511270,,false,false,false,false
2026-06-05T08:41:51.270Z,BTCUSD,M1,8.672,,,,68187,2511270,H1,0,,,2026-06-05T08:40:59.999Z,2026-06-05T08:41:00.000Z,51271,51270,90,false,false,false,false
2026-06-05T08:41:51.270Z,BTCUSD,M15,8.672,,,,68187,2511270,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,711271,711270,990,false,false,false,false
2026-06-05T08:41:51.270Z,BTCUSD,M30,8.672,,,,68187,2511270,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,711271,711270,1920,false,false,false,false
2026-06-05T08:41:51.270Z,BTCUSD,M5,8.672,,,,68187,2511270,H1,0,,,2026-06-05T08:39:59.999Z,2026-06-05T08:40:00.000Z,111271,111270,360,false,false,false,false
2026-06-05T08:41:56.271Z,BTCUSD,H1,14.997,,,,68326,2516271,H1,0,,,2026-06-05T07:59:59.999Z,2026-06-05T08:00:00.000Z,2516272,2516271,,false,false,false,false
2026-06-05T08:41:56.271Z,BTCUSD,M1,14.997,,,,68326,2516271,H1,0,,,2026-06-05T08:40:59.999Z,2026-06-05T08:41:00.000Z,56272,56271,90,false,false,false,false
2026-06-05T08:41:56.271Z,BTCUSD,M15,14.997,,,,68326,2516271,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,716272,716271,990,false,false,false,false
2026-06-05T08:41:56.271Z,BTCUSD,M30,14.997,,,,68326,2516271,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,716272,716271,1920,false,false,false,false
2026-06-05T08:41:56.271Z,BTCUSD,M5,14.997,,,,68326,2516271,H1,0,,,2026-06-05T08:39:59.999Z,2026-06-05T08:40:00.000Z,116272,116271,360,false,false,false,false
2026-06-05T08:42:01.273Z,BTCUSD,H1,15.636,,,,68357,2521273,H1,0,,,2026-06-05T07:59:59.999Z,2026-06-05T08:00:00.000Z,2521274,2521273,,false,false,false,false
2026-06-05T08:42:01.273Z,BTCUSD,M1,15.636,,,,68357,2521273,H1,0,,,2026-06-05T08:40:59.999Z,2026-06-05T08:41:00.000Z,61274,61273,90,false,false,false,false
2026-06-05T08:42:01.273Z,BTCUSD,M15,15.636,,,,68357,2521273,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,721274,721273,990,false,false,false,false
2026-06-05T08:42:01.273Z,BTCUSD,M30,15.636,,,,68357,2521273,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,721274,721273,1920,false,false,false,false
2026-06-05T08:42:01.273Z,BTCUSD,M5,15.636,,,,68357,2521273,H1,0,,,2026-06-05T08:39:59.999Z,2026-06-05T08:40:00.000Z,121274,121273,360,false,false,false,false
2026-06-05T08:42:06.278Z,BTCUSD,H1,13.752,,,,68461,2526278,H1,0,,,2026-06-05T07:59:59.999Z,2026-06-05T08:00:00.000Z,2526279,2526278,,false,false,false,false
2026-06-05T08:42:06.278Z,BTCUSD,M1,13.752,,3.393,0.362,68461,2526278,H1,0,,,2026-06-05T08:41:59.999Z,2026-06-05T08:42:00.000Z,6279,6278,90,false,false,false,false
2026-06-05T08:42:06.278Z,BTCUSD,M15,13.752,,,,68461,2526278,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,726279,726278,990,false,false,false,false
2026-06-05T08:42:06.278Z,BTCUSD,M30,13.752,,,,68461,2526278,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,726279,726278,1920,false,false,false,false
2026-06-05T08:42:06.278Z,BTCUSD,M5,13.752,,,,68461,2526278,H1,0,,,2026-06-05T08:39:59.999Z,2026-06-05T08:40:00.000Z,126279,126278,360,false,false,false,false
2026-06-05T08:42:11.285Z,BTCUSD,H1,16.006,,,,68500,2531285,H1,0,,,2026-06-05T07:59:59.999Z,2026-06-05T08:00:00.000Z,2531286,2531285,,false,false,false,false
2026-06-05T08:42:11.285Z,BTCUSD,M1,16.006,,,,68500,2531285,H1,0,,,2026-06-05T08:41:59.999Z,2026-06-05T08:42:00.000Z,11286,11285,90,false,false,false,false
2026-06-05T08:42:11.285Z,BTCUSD,M15,16.006,,,,68500,2531285,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,731286,731285,990,false,false,false,false
2026-06-05T08:42:11.285Z,BTCUSD,M30,16.006,,,,68500,2531285,H1,0,,,2026-06-05T08:29:59.999Z,2026-06-05T08:30:00.000Z,731286,731285,1920,false,false,false,false
2026-06-05T08:42:11.285Z,BTCUSD,M5,16.006,,,,68500,2531285,H1,0,,,2026-06-05T08:39:59.999Z,2026-06-05T08:40:00.000Z,131286,131285,360,false,false,false,false
